Date,City,Temperature (C),Precipitation (mm),Wind Speed (km/h)
2024-04-16,Toronto,6.4153169214251875,5.396414402564287,29.804097761915298
2024-04-17,Toronto,20.222045541721947,16.500988203601242,21.69219614276221
2024-04-18,Toronto,-0.8480733803351015,9.965113645269073,8.220276453943937
2024-04-19,Toronto,-6.92080360684828,1.5411655826866233,5.829153727784836
2024-04-20,Toronto,1.590058116550722,1.171018584879584,27.33478410360651
2024-04-21,Toronto,-3.551148509839823,6.6847663739212155,45.12065166430517
2024-04-22,Toronto,27.18790609370292,15.697939542229351,17.197884327884278
2024-04-23,Toronto,22.32481518257668,14.153618694818315,36.65000536113116
2024-04-24,Toronto,15.33615026041694,15.772299293448128,32.93306774698835
2024-04-25,Toronto,24.858423607508712,10.345381128832187,46.57774571547405
2024-04-26,Toronto,22.14688307596458,8.80397995910981,41.049050864957046
2024-04-27,Toronto,-2.5371976445585664,2.949050534125679,28.330262945273148
2024-04-28,Toronto,25.702359939599113,6.5638550721862305,32.85152491170537
2024-04-29,Toronto,11.573689676626028,8.680387323477506,44.919323329201745
2024-04-30,Toronto,22.2976062065625,1.7720085935923446,19.97593922934674
2024-05-01,Toronto,25.843651996939727,4.412239054224225,16.339735292888868
2024-05-02,Toronto,2.720138998874555,11.964505881274777,0.540554181759817
2024-05-03,Toronto,-5.59792301889293,14.713262284783797,41.32755370957321
2024-05-04,Toronto,-0.8825934983223327,19.966950227858995,40.04903502016825
2024-05-05,Toronto,7.084311545050252,18.662266626871155,5.222725905007569
2024-05-06,Toronto,22.720590636899722,12.85130399070383,28.842869056635013
2024-05-07,Toronto,24.429223330253734,8.42496106588144,23.199084908344368
2024-05-08,Toronto,-9.721914778752371,12.723547294164653,5.9354547754555735
2024-05-09,Toronto,10.429892103102631,15.71303236160464,49.02841135303618
2024-05-10,Toronto,6.69644012595116,2.3667238184677464,10.734794373167771
2024-05-11,Toronto,-1.1156875811707891,8.198097793925765,3.3617090045280573
2024-05-12,Toronto,-5.205385306652688,16.796045712712345,29.74236897509548
2024-05-13,Toronto,3.5046068561451182,7.67665903866088,36.943333856651634
2024-05-14,Toronto,27.71638815650077,11.43744542454373,1.6221723023593482
2024-05-15,Toronto,2.928117280830209,11.755387217243964,32.93588193635111
2024-05-16,Toronto,10.751624869734645,3.689525062672787,26.614593797572724
2024-05-17,Toronto,18.120758355807112,7.244708833045768,5.163250443752421
2024-05-18,Toronto,4.545184095171759,6.690225774838643,8.626193847318103
2024-05-19,Toronto,28.87128330883843,0.5239341706412959,28.398714865804024
2024-05-20,Toronto,28.497891797684446,0.4838352778271049,14.81788067566442
2024-05-21,Toronto,0.07129183301456621,16.63394087351547,46.9157864325658
2024-05-22,Toronto,9.88994023569542,5.461416199456249,40.93701147420254
2024-05-23,Toronto,2.0351323926707856,10.36157532477631,49.17836032568315
2024-05-24,Toronto,1.3936197750987045,5.974511471775461,12.983541947520699
2024-05-25,Toronto,-8.524522105818688,18.81358490230681,48.48618163989885
2024-05-26,Toronto,14.382573359195874,5.185935177315475,21.561693489577895
2024-05-27,Toronto,10.10716092915446,8.593136254778702,17.375939765687733
2024-05-28,Toronto,-7.940849950000426,17.454605009692038,2.517476348467662
2024-05-29,Toronto,1.1458585694644583,16.838671335836175,2.638262892980131
2024-05-30,Toronto,26.33063543866615,3.7220283569255463,34.600562797332735
2024-05-31,Toronto,-0.41752437332110404,16.05286619591421,22.896449721701394
2024-06-01,Toronto,-4.204205116351076,9.163737734757852,11.326081301805285
2024-06-02,Toronto,9.578110411102521,9.659377441707104,30.69851531626163
2024-06-03,Toronto,29.42601816442403,2.6695994483188756,12.642905912505558
2024-06-04,Toronto,-0.31778913953998256,1.612030275142493,28.88158771722113
2024-06-05,Toronto,16.885421896235144,14.558786139475304,17.960437349134516
2024-06-06,Toronto,20.4647846131487,9.929223047105996,41.17761133059095
2024-06-07,Toronto,-0.49449824030401324,8.737014052303591,41.034808038338966
2024-06-08,Toronto,19.128653944474383,14.590164573047934,23.867519906120066
2024-06-09,Toronto,4.711325308770128,15.310257979822195,17.54095546675078
2024-06-10,Toronto,15.292233223743178,3.1781633533870712,18.12798982795473
2024-06-11,Toronto,15.341188430435789,12.204502989552825,40.285726283410895
2024-06-12,Toronto,11.43098736299034,2.7070816455537106,16.4089741398806
2024-06-13,Toronto,-6.388409197823668,15.027501720580913,10.4529686853423
2024-06-14,Toronto,23.41209982356952,13.13910312534279,4.234417093765341
2024-06-15,Toronto,2.8312025988694334,19.13229242166916,23.33465604422042
2024-06-16,Toronto,-2.5392595840058307,1.3791603271284236,24.106604945992093
2024-06-17,Toronto,-8.368994337809443,1.1410944230250863,42.04543552014536
2024-06-18,Toronto,13.635717727529673,5.6437414938640025,11.061934822303199
2024-06-19,Toronto,17.1025744736913,5.234113674718119,19.049563683419997
2024-06-20,Toronto,-9.336486842885755,4.939575981439996,40.42028694468455
2024-06-21,Toronto,10.48372233197124,18.125091610420732,41.181180537448675
2024-06-22,Toronto,-0.9401689920824818,4.990923996990122,19.23055379893841
2024-06-23,Toronto,15.806911616377995,5.43899452257262,22.956201164334043
2024-06-24,Toronto,-3.0253428398003424,15.187965248359275,15.164294542464146
2024-06-25,Toronto,17.63750952409864,8.9947968490108,46.6277439209656
2024-06-26,Toronto,5.469413852021496,15.534211139103624,5.932188287079016
2024-06-27,Toronto,27.46919954946938,1.3073231512877048,46.6874711500735
2024-06-28,Toronto,-4.49916223416027,9.751423873467687,34.19332259176716
2024-06-29,Toronto,3.6426540420103404,0.6722720036656527,26.57860763433656
2024-06-30,Toronto,-5.461059150376437,1.2530640691070905,1.6329530392247937
2024-07-01,Toronto,26.987744731142513,18.12874906688822,23.779809591100413
2024-07-02,Toronto,25.093574135239237,2.7849074223519033,20.387405250136613
2024-07-03,Toronto,0.3176651086062243,10.648413645504341,8.060940598756128
2024-07-04,Toronto,16.39936184136716,8.221912052014131,32.82048017503285
2024-07-05,Toronto,22.688888008048636,6.946866525176853,48.55754536841429
2024-07-06,Toronto,12.208032463978494,17.99666691374545,28.109440553226257
2024-07-07,Toronto,11.186023134240259,0.43646793550979,35.73766382219729
2024-07-08,Toronto,-0.3259083639819327,13.275793723511782,3.422522628300839
2024-07-09,Toronto,-6.2758892877640315,19.267888684271007,20.883349790849735
2024-07-10,Toronto,25.888630318133067,11.20336366923684,5.817924258224794
2024-07-11,Toronto,26.016722286533216,18.736449240661837,30.63979177682552
2024-07-12,Toronto,15.324058290930719,1.0451575857204753,46.92410791070773
2024-07-13,Toronto,3.561191641948028,8.375866381483227,33.08888662358193
2024-07-14,Toronto,3.9683829845064356,5.203155819241023,3.8401524157210765
2024-07-15,Toronto,19.038227154809576,14.616419299614595,17.733310249254142
2024-07-16,Toronto,25.884410398103086,19.625941809944933,27.533168972042578
2024-07-17,Toronto,25.483456970604692,5.130601248884956,20.160387806662612
2024-07-18,Toronto,21.195021834304953,13.083492029481489,41.68220052375862
2024-07-19,Toronto,15.68126584617151,3.9619526551948026,40.73355023549946
2024-07-20,Toronto,-6.634401400198047,11.306605091432198,30.591551005161072
2024-07-21,Toronto,-3.5348514362154493,9.278649733766724,18.672897256635263
2024-07-22,Toronto,25.942167541083172,19.44010659263074,12.766818688162207
2024-07-23,Toronto,14.257162386383598,12.170545453929332,5.2937159106564655
2024-07-24,Toronto,-9.632117935334815,6.990127441736376,17.7448841743277
2024-07-25,Toronto,-5.941138285358716,2.2819156977586674,20.658625860385975
2024-07-26,Toronto,16.54007076432223,3.024936574698691,33.79114625520368
2024-07-27,Toronto,-9.797536646151253,4.506338599024701,32.90799121487867
2024-07-28,Toronto,-3.567677943300054,5.01933322680596,3.5054069820628477
2024-07-29,Toronto,11.949351574663446,17.012321156822757,19.762965771557887
2024-07-30,Toronto,17.67580790770773,11.224455765650498,9.088943360868097
2024-07-31,Toronto,16.078450380104023,10.467818227487328,7.840635265840285
2024-08-01,Toronto,-1.0292276215776077,2.2953774373843494,41.36510748686229
2024-08-02,Toronto,18.487168853901434,17.2027938669887,2.0957608358128765
2024-08-03,Toronto,-0.5100365001279972,14.456286064169674,20.959143795106066
2024-08-04,Toronto,3.015987926370709,1.3533672380000317,8.41018278832591
2024-08-05,Toronto,19.859656204720967,14.156701944595373,43.9665107839237
2024-08-06,Toronto,15.985315961888588,10.870764346852921,27.852025663751757
2024-08-07,Toronto,23.968936419767118,1.634506914935565,11.5690318188424
2024-08-08,Toronto,16.304515692013734,9.166012830573129,25.12136435831882
2024-08-09,Toronto,12.732344133418863,9.693925742600939,36.574317985155794
2024-08-10,Toronto,-6.253009286876301,3.315490803265515,47.90590044597169
2024-08-11,Toronto,4.708632122377342,18.913962940005646,11.022300212270947
2024-08-12,Toronto,0.6080947072690179,16.99950742961324,44.309088606467256
2024-08-13,Toronto,-0.24041426483665695,13.380446746582166,46.71520570837451
2024-08-14,Toronto,28.920422190097824,9.245911220012143,45.82102722660331
2024-08-15,Toronto,5.723908986670416,8.235310831690171,31.770717843095493
2024-08-16,Toronto,25.681862207084535,13.019469343019082,31.491032721735383
2024-08-17,Toronto,15.245545039890516,10.908637388138109,20.16053165919114
2024-08-18,Toronto,21.792452141665937,1.2454621176377123,37.619894115189396
2024-08-19,Toronto,10.105483724207684,10.250052975406634,26.564700917546595
2024-08-20,Toronto,13.076155385054363,16.12807234465679,33.871903561414726
2024-08-21,Toronto,9.700707752754557,9.18479755193916,21.42289519243977
2024-08-22,Toronto,-2.19028048807822,1.0391315510853683,36.574823202156956
2024-08-23,Toronto,18.898084610460213,15.725563987680662,41.22357588022745
2024-08-24,Toronto,1.2308944976342318,4.027275642719488,7.321812830140805
2024-08-25,Toronto,-9.027361342741846,5.1724166977607755,41.6464857787114
2024-08-26,Toronto,15.818891836286713,3.294127068645918,27.014826589515362
2024-08-27,Toronto,-2.9155728237180423,6.60430129742995,42.233295454511214
2024-08-28,Toronto,27.61834337411657,15.1350301137727,21.56508531705073
2024-08-29,Toronto,28.157143080103495,10.387717190078746,18.952024269151753
2024-08-30,Toronto,26.59457560881794,4.097625483014252,45.75303662586112
2024-08-31,Toronto,4.806348010217775,17.556601563040818,12.558463377420065
2024-09-01,Toronto,-9.381735338845303,17.591637099030585,42.210616264307156
2024-09-02,Toronto,27.132742503509014,17.41156850092014,24.201028625470205
2024-09-03,Toronto,7.127365932692573,4.775924227630785,25.704772127562986
2024-09-04,Toronto,28.666192761746785,9.024786883619761,15.4234140744742
2024-09-05,Toronto,28.544799083570112,19.699793122817503,28.652110030950784
2024-09-06,Toronto,24.120378218694405,15.440249526199807,16.260559813810566
2024-09-07,Toronto,1.7779556827834284,0.5433484245111964,1.9634707120826156
2024-09-08,Toronto,5.40390914407701,1.304091825209841,13.599930267217802
2024-09-09,Toronto,24.045466860674274,9.278627536246656,0.31895217032953393
2024-09-10,Toronto,2.6768802062511057,18.184404117231203,48.91773935284283
2024-09-11,Toronto,-3.2202901325563005,10.774035959054284,48.287360490987375
2024-09-12,Toronto,12.272050498334007,9.956250160685805,19.75776487361525
2024-09-13,Toronto,27.44619096643124,2.1094739991326117,36.4185427169823
2024-09-14,Toronto,17.84119186699892,13.135602094485881,17.290304920521248
2024-09-15,Toronto,12.802446803574597,16.44206321200451,33.5546578542988
2024-09-16,Toronto,-6.112940249169259,7.608400150151247,40.27150215229896
2024-09-17,Toronto,14.600289067966791,15.51223701850655,47.33781223461204
2024-09-18,Toronto,29.60215400417053,19.289533078016234,20.0106137924836
2024-09-19,Toronto,-4.396639390539039,4.075329182553782,39.16489914780239
2024-09-20,Toronto,10.73318609454947,10.466592623894826,13.29642253160594
2024-09-21,Toronto,25.094922877118215,5.742759161691511,49.51661518968242
2024-09-22,Toronto,19.630744710168177,15.857088380676787,1.2884799382175571
2024-09-23,Toronto,17.88062963981072,11.55186731762315,30.17644032505605
2024-09-24,Toronto,18.09936335948437,12.691648351006075,32.97529908256636
2024-09-25,Toronto,4.379646048790207,15.958283192317882,34.402277853706444
2024-09-26,Toronto,1.7436737705797345,7.919409453249098,6.019378939454451
2024-09-27,Toronto,22.374446219140545,18.301801368140865,46.92648917365652
2024-09-28,Toronto,22.404535787167234,10.6605773449228,9.05916395250414
2024-09-29,Toronto,24.68289274320415,3.15909645670696,31.137670161992055
2024-09-30,Toronto,26.529622102258855,13.91798236337605,11.133803956154248
2024-10-01,Toronto,10.453695954437514,15.865227008765089,15.360820851063545
2024-10-02,Toronto,10.060651787487984,6.335233541350533,27.322927086406217
2024-10-03,Toronto,21.931807158671006,17.14358513997506,20.859670928228823
2024-10-04,Toronto,15.998557231110606,18.122865095315326,8.011280048825315
2024-10-05,Toronto,18.078675090308135,5.538089747556178,8.546820121042414
2024-10-06,Toronto,21.83170677744404,19.67042945430444,20.907239408139983
2024-10-07,Toronto,25.60021367270265,2.8142305609751683,37.86414891377504
2024-10-08,Toronto,3.519806274061432,4.0403133680498,44.89823234238943
2024-10-09,Toronto,5.02331810559776,3.6844967847605226,4.206383112969142
2024-10-10,Toronto,-6.24072240636524,17.87979420015741,19.655195377970053
2024-10-11,Toronto,13.13120563984696,13.085851046499236,5.012278186143831
2024-10-12,Toronto,-8.562309048130317,3.0420856644454575,0.8296240316298942
2024-10-13,Toronto,8.623920725298404,8.80646836736698,33.08593413219783
2024-10-14,Toronto,11.705785388303063,12.30596050139604,30.12247209832939
2024-10-15,Toronto,1.4616500851313763,1.6692816997876658,8.150955690744311
2024-10-16,Toronto,13.63333042276043,17.648327368146774,11.690641654653206
2024-10-17,Toronto,-8.779990002438023,16.072070708830704,1.185387682225919
2024-10-18,Toronto,-8.506072450031423,10.104135471532764,41.74736028472019
2024-10-19,Toronto,22.904022426386334,19.342532305183408,48.73452980242757
2024-10-20,Toronto,4.4076256564505165,8.355219585501994,6.7729768397345405
2024-10-21,Toronto,-4.917579493924609,19.682206380729955,11.573760688264906
2024-10-22,Toronto,10.889730402192175,13.35839997607254,43.4204761973467
2024-10-23,Toronto,20.799742123944434,12.693425465078828,46.32318989780924
2024-10-24,Toronto,-1.3671589001262738,3.3190979059157,20.981369140340515
2024-10-25,Toronto,14.91561903276001,17.63855516609288,2.5311236134537065
2024-10-26,Toronto,-6.58610140024928,8.549793758412303,1.96959168464097
2024-10-27,Toronto,-7.932731153255692,3.244668115649587,28.69749330345052
2024-10-28,Toronto,11.254185262725919,0.2521503995151808,19.64475544465895
2024-10-29,Toronto,11.62540486440426,11.19511367276765,1.4326213788827258
2024-10-30,Toronto,15.497196059928264,10.547992442453527,29.16261961562784
2024-10-31,Toronto,19.04365334890646,14.387072447383172,0.5651268294511236
2024-11-01,Toronto,29.034083178501383,17.805161060356042,39.368597907463645
2024-11-02,Toronto,10.652013932047812,1.5881316928605904,15.321641135168578
2024-11-03,Toronto,2.9182589176498386,14.629929806807247,2.012900150461605
2024-11-04,Toronto,21.807447790748146,3.7482388819516443,29.417611049157667
2024-11-05,Toronto,0.8332900504829688,17.163541063143278,19.884220721652735
2024-11-06,Toronto,7.558856828225444,16.38127027723312,48.690020667857475
2024-11-07,Toronto,-6.861744746309362,10.815875099710887,27.20993312518511
2024-11-08,Toronto,-8.985970263381699,14.20485597246623,13.761959051850415
2024-11-09,Toronto,28.505936587117006,6.287002263674967,35.47194323169874
2024-11-10,Toronto,23.439204820488236,9.423357978656293,13.574600127135566
2024-11-11,Toronto,17.83896824374792,16.432737954209433,45.212164570378256
2024-11-12,Toronto,6.3581177765707935,9.185303943464278,18.73609852536882
2024-11-13,Toronto,-3.068227197166169,7.155965306508836,27.49342813881026
2024-11-14,Toronto,-3.742518293156558,9.884248945005998,2.5286551912114428
2024-11-15,Toronto,0.009715926583812262,16.56498504874437,21.30606189761154
2024-11-16,Toronto,11.969066588244818,6.704160947417455,41.61817698304975
2024-11-17,Toronto,18.583836908002493,3.475231862714876,40.28244026816709
2024-11-18,Toronto,16.40789506870925,14.240280406615614,11.215927942676313
2024-11-19,Toronto,1.1973558778377136,16.519564254161637,11.303953550528135
2024-11-20,Toronto,28.194611226527762,2.0127495704706666,40.86526561066184
2024-11-21,Toronto,19.51587666783074,4.7974822551188945,46.51992100846628
2024-11-22,Toronto,12.174162100456027,2.839439795219878,4.768046063650178
2024-11-23,Toronto,14.468829849374089,6.9588282316433325,22.502931971311263
2024-11-24,Toronto,6.784002497111597,9.007019578108252,16.872713948211448
2024-11-25,Toronto,-0.09076041995370154,14.976526739266129,43.53442277287197
2024-11-26,Toronto,4.2389071460504635,13.022951697633482,4.176245734000938
2024-11-27,Toronto,20.313844418574764,12.418571349568623,10.556297127901871
2024-11-28,Toronto,-9.424260454809765,7.047498932193088,37.623416879324715
2024-11-29,Toronto,-5.357094379723351,16.8289510616952,2.564692449060779
2024-11-30,Toronto,-8.15989431912989,9.42574334796329,24.626769035714464
2024-12-01,Toronto,-8.370847907241195,19.58209876030309,22.105351733986
2024-12-02,Toronto,24.21842336044029,12.682842765914737,16.720058949437433
2024-12-03,Toronto,18.146314375200948,2.5252948312900547,19.728615765946188
2024-12-04,Toronto,8.96695316349301,13.523551241508681,26.497029346511646
2024-12-05,Toronto,-6.086633573959941,6.50208030863398,8.068367919419156
2024-12-06,Toronto,9.664635004673293,13.726543933721949,28.59979391417964
2024-12-07,Toronto,8.938870831222626,1.3928229632481148,40.27161646499932
2024-12-08,Toronto,-3.0719252035993927,3.4976287435191877,38.008046489507954
2024-12-09,Toronto,7.3540659695189206,17.114745178115726,7.694995234688684
2024-12-10,Toronto,5.9401893758949385,4.543591140470298,7.462473487073695
2024-12-11,Toronto,14.63400392208866,16.7408225048588,13.408718387245667
2024-12-12,Toronto,15.403746034705751,5.585521769088208,18.05373631705186
2024-12-13,Toronto,-8.18783960911822,12.857638201174153,20.42277907042413
2024-12-14,Toronto,4.984504585058849,13.883011470196621,33.98486084166726
2024-12-15,Toronto,15.034396628569453,10.253095062901059,2.83402160829177
2024-12-16,Toronto,10.125450343203507,6.106213533934626,1.7336352113033193
2024-12-17,Toronto,24.25959364753289,4.252887527421922,19.595528147195452
2024-12-18,Toronto,16.3477452647578,0.6637870912485244,34.85818460689902
2024-12-19,Toronto,-3.4826229167428124,6.078928024814476,9.671767147824129
2024-12-20,Toronto,-7.177250103982806,13.06325581062566,32.07522406281259
2024-12-21,Toronto,15.696771128252625,18.766096368969652,12.991406897014974
2024-12-22,Toronto,-8.939547578335127,17.42408964526104,44.30430544067582
2024-12-23,Toronto,13.43102325093853,15.321295530706053,44.78449721333082
2024-12-24,Toronto,27.609209656998303,15.768946865065974,14.864360214066325
2024-12-25,Toronto,13.01896711503516,13.299698069519906,11.499687698162026
2024-12-26,Toronto,5.526797048260876,5.20573715132006,20.565198603311565
2024-12-27,Toronto,15.731528737694127,18.143900614116596,12.026579259007436
2024-12-28,Toronto,8.330115619660667,13.414646238116681,33.61919216458518
2024-12-29,Toronto,11.8246715726374,11.2088126196088,41.30323422741428
2024-12-30,Toronto,27.658592351061003,2.2197893842696215,33.65460654556085
2024-12-31,Toronto,5.444105512030969,8.941110876128509,41.21752236246748
2024-01-01,Vancouver,28.447622552956567,9.207165424038525,19.84960811037371
2024-01-02,Vancouver,26.21402567824255,17.291272190453398,7.815848535443043
2024-01-03,Vancouver,-2.1683546084281424,10.932964403755769,36.89754736987961
2024-01-04,Vancouver,-7.225547964993382,7.608010979408193,18.023725257077693
2024-01-05,Vancouver,-5.968879944902934,19.536006570213186,33.56354126145663
2024-01-06,Vancouver,-9.27112697393801,2.2144118665263135,13.532197099088282
2024-01-07,Vancouver,-6.222281569762864,8.450968566238892,4.061481740333633
2024-01-08,Vancouver,17.320270936654275,0.8404935034281058,49.62908977438817
2024-01-09,Vancouver,-7.1524540615908405,14.798082415338607,7.810075396529964
2024-01-10,Vancouver,2.7590252117504512,18.361531043983014,49.42104969817405
2024-01-11,Vancouver,23.79501243877818,5.600746591009789,48.86399662832236
2024-01-12,Vancouver,-9.069122570566964,17.166833535982416,39.69090519540198
2024-01-13,Vancouver,22.578739303557434,5.844364609237955,32.97114810409988
